Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    NLD,     .,    .,     ., 1955, 1955, 30,     1,   ACY,       1,0.18046,1.53599,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 31,     1,   ACY,       1,0.16862,1.71645,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 32,     1,   ACY,       1,0.15659,1.88507,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 33,     1,   ACY,       1,0.14607,2.04166,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 34,     1,   ACY,       1,0.13406,2.18773,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 35,     1,   ACY,       1,0.12320,2.32179,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 36,     1,   ACY,       1,0.11232,2.44499,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 37,     1,   ACY,       1,0.10030,2.55731,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 38,     1,   ACY,       1,0.08842,2.65761,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 39,     1,   ACY,       1,0.07703,2.74603,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 40,     1,   ACY,       1,0.06467,2.82306,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 41,     1,   ACY,       1,0.05089,2.88773,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 42,     1,   ACY,       1,0.03758,2.93862,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 43,     1,   ACY,       1,0.02571,2.97620,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 44,     1,   ACY,       1,0.01619,3.00191,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 45,     1,   ACY,       1,0.00942,3.01810,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 46,     1,   ACY,       1,0.00469,3.02752,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 47,     1,   ACY,       1,0.00201,3.03221,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 48,     1,   ACY,       1,0.00063,3.03422,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1955, 1955, 49,     1,   ACY,       1,0.00025,3.03485,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1955, 1955, 50,    99,   ACY,       1,0.00011,3.03510,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1956, 1956, 14,   -99,   ACY,       1,0.00006,0.00000,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1956, 1956, 15,     1,   ACY,       1,0.00054,0.00006,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1956, 1956, 16,     1,   ACY,       1,0.00288,0.00060,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 17,     1,   ACY,       1,0.00938,0.00348,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 18,     1,   ACY,       1,0.02127,0.01286,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 19,     1,   ACY,       1,0.03709,0.03413,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 20,     1,   ACY,       1,0.05577,0.07122,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 21,     1,   ACY,       1,0.07866,0.12699,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 22,     1,   ACY,       1,0.10504,0.20565,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 23,     1,   ACY,       1,0.13308,0.31069,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 24,     1,   ACY,       1,0.15956,0.44377,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 25,     1,   ACY,       1,0.18193,0.60333,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 26,     1,   ACY,       1,0.19549,0.78526,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 27,     1,   ACY,       1,0.20115,0.98075,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 28,     1,   ACY,       1,0.19976,1.18190,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 29,     1,   ACY,       1,0.19197,1.38166,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 30,     1,   ACY,       1,0.18087,1.57363,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 31,     1,   ACY,       1,0.16984,1.75450,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 32,     1,   ACY,       1,0.15867,1.92434,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 33,     1,   ACY,       1,0.14550,2.08301,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 34,     1,   ACY,       1,0.13264,2.22851,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 35,     1,   ACY,       1,0.12065,2.36115,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 36,     1,   ACY,       1,0.10931,2.48180,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 37,     1,   ACY,       1,0.09744,2.59111,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 38,     1,   ACY,       1,0.08592,2.68855,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 39,     1,   ACY,       1,0.07447,2.77447,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 40,     1,   ACY,       1,0.06266,2.84894,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 41,     1,   ACY,       1,0.04964,2.91160,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 42,     1,   ACY,       1,0.03668,2.96124,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 43,     1,   ACY,       1,0.02511,2.99792,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 44,     1,   ACY,       1,0.01601,3.02303,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 45,     1,   ACY,       1,0.00901,3.03904,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 46,     1,   ACY,       1,0.00427,3.04805,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 47,     1,   ACY,       1,0.00156,3.05232,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 48,     1,   ACY,       1,0.00059,3.05388,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1956, 1956, 49,     1,   ACY,       1,0.00031,3.05447,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1956, 1956, 50,    99,   ACY,       1,0.00017,3.05478,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1957, 1957, 14,   -99,   ACY,       1,0.00012,0.00000,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1957, 1957, 15,     1,   ACY,       1,0.00087,0.00012,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1957, 1957, 16,     1,   ACY,       1,0.00323,0.00099,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 17,     1,   ACY,       1,0.00966,0.00422,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 18,     1,   ACY,       1,0.02190,0.01388,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 19,     1,   ACY,       1,0.03831,0.03578,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 20,     1,   ACY,       1,0.05802,0.07409,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 21,     1,   ACY,       1,0.08142,0.13211,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 22,     1,   ACY,       1,0.10874,0.21353,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 23,     1,   ACY,       1,0.13947,0.32227,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 24,     1,   ACY,       1,0.16831,0.46174,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 25,     1,   ACY,       1,0.19097,0.63005,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 26,     1,   ACY,       1,0.20402,0.82102,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 27,     1,   ACY,       1,0.20746,1.02504,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 28,     1,   ACY,       1,0.20399,1.23250,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 29,     1,   ACY,       1,0.19459,1.43649,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 30,     1,   ACY,       1,0.18288,1.63108,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 31,     1,   ACY,       1,0.16895,1.81396,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 32,     1,   ACY,       1,0.15502,1.98291,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 33,     1,   ACY,       1,0.14139,2.13793,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 34,     1,   ACY,       1,0.12887,2.27932,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 35,     1,   ACY,       1,0.11756,2.40819,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 36,     1,   ACY,       1,0.10512,2.52575,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 37,     1,   ACY,       1,0.09386,2.63087,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 38,     1,   ACY,       1,0.08318,2.72473,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 39,     1,   ACY,       1,0.07214,2.80791,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 40,     1,   ACY,       1,0.06007,2.88005,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 41,     1,   ACY,       1,0.04801,2.94012,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 42,     1,   ACY,       1,0.03591,2.98813,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 43,     1,   ACY,       1,0.02463,3.02404,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 44,     1,   ACY,       1,0.01548,3.04867,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 45,     1,   ACY,       1,0.00881,3.06415,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 46,     1,   ACY,       1,0.00415,3.07296,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 47,     1,   ACY,       1,0.00170,3.07711,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 48,     1,   ACY,       1,0.00055,3.07881,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 49,     1,   ACY,       1,0.00026,3.07936,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1957, 1957, 50,    99,   ACY,       1,0.00013,3.07962,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1958, 1958, 14,   -99,   ACY,       1,0.00011,0.00000,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1958, 1958, 15,     1,   ACY,       1,0.00087,0.00011,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1958, 1958, 16,     1,   ACY,       1,0.00369,0.00098,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 17,     1,   ACY,       1,0.01054,0.00467,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 18,     1,   ACY,       1,0.02220,0.01521,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 19,     1,   ACY,       1,0.03841,0.03741,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 20,     1,   ACY,       1,0.05916,0.07582,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 21,     1,   ACY,       1,0.08460,0.13498,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 22,     1,   ACY,       1,0.11525,0.21958,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 23,     1,   ACY,       1,0.14699,0.33483,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 24,     1,   ACY,       1,0.17449,0.48182,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 25,     1,   ACY,       1,0.19516,0.65631,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 26,     1,   ACY,       1,0.20856,0.85147,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 27,     1,   ACY,       1,0.21292,1.06003,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 28,     1,   ACY,       1,0.20756,1.27295,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 29,     1,   ACY,       1,0.19560,1.48051,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 30,     1,   ACY,       1,0.18336,1.67611,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 31,     1,   ACY,       1,0.16976,1.85947,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 32,     1,   ACY,       1,0.15564,2.02923,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 33,     1,   ACY,       1,0.14090,2.18487,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 34,     1,   ACY,       1,0.12920,2.32577,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 35,     1,   ACY,       1,0.11744,2.45497,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 36,     1,   ACY,       1,0.10463,2.57241,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 37,     1,   ACY,       1,0.09183,2.67704,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 38,     1,   ACY,       1,0.08013,2.76887,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 39,     1,   ACY,       1,0.06952,2.84900,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 40,     1,   ACY,       1,0.05743,2.91852,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 41,     1,   ACY,       1,0.04466,2.97595,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 42,     1,   ACY,       1,0.03302,3.02061,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 43,     1,   ACY,       1,0.02344,3.05363,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 44,     1,   ACY,       1,0.01516,3.07707,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 45,     1,   ACY,       1,0.00840,3.09223,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 46,     1,   ACY,       1,0.00408,3.10063,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 47,     1,   ACY,       1,0.00165,3.10471,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 48,     1,   ACY,       1,0.00056,3.10636,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 49,     1,   ACY,       1,0.00019,3.10692,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1958, 1958, 50,    99,   ACY,       1,0.00007,3.10711,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1959, 1959, 14,   -99,   ACY,       1,0.00011,0.00000,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1959, 1959, 15,     1,   ACY,       1,0.00093,0.00011,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1959, 1959, 16,     1,   ACY,       1,0.00439,0.00104,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 17,     1,   ACY,       1,0.01218,0.00543,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 18,     1,   ACY,       1,0.02444,0.01761,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 19,     1,   ACY,       1,0.04011,0.04205,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 20,     1,   ACY,       1,0.06001,0.08216,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 21,     1,   ACY,       1,0.08721,0.14217,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 22,     1,   ACY,       1,0.12036,0.22938,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 23,     1,   ACY,       1,0.15457,0.34974,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 24,     1,   ACY,       1,0.18406,0.50431,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 25,     1,   ACY,       1,0.20510,0.68837,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 26,     1,   ACY,       1,0.21544,0.89347,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 27,     1,   ACY,       1,0.21640,1.10891,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 28,     1,   ACY,       1,0.21166,1.32531,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 29,     1,   ACY,       1,0.20106,1.53697,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 30,     1,   ACY,       1,0.18743,1.73803,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 31,     1,   ACY,       1,0.17201,1.92546,       ODE,  estimate,    NLD_01,   .,    0
